time,gFx,gFy,gFz,TgF
84.60636012,0.917,-0.766,-0.224,1.216
84.61041273,0.9453,-0.7582,-0.201,1.228
84.61167981,0.9668,-0.7518,-0.1776,1.238
84.61581669,0.9912,-0.7431,-0.1522,1.248
84.62049377,1.022,-0.7431,-0.1287,1.27
84.62088945,1.0464,-0.7294,-0.1063,1.28
84.6219894,1.0644,-0.7079,-0.0863,1.281
84.63901445,1.0698,-0.6737,-0.077,1.267
84.63951137,1.0635,-0.6356,-0.0736,1.241
84.63979867,1.0537,-0.5931,-0.0721,1.211
84.64003736,1.0381,-0.5492,-0.0745,1.177
84.64028122,1.0224,-0.5038,-0.0775,1.142
84.64052351,1.0063,-0.4603,-0.0755,1.109
84.6407494,0.9946,-0.4203,-0.0755,1.082
84.64342794,0.9883,-0.3768,-0.077,1.06
84.64447085,0.9785,-0.3368,-0.077,1.038
84.64704143,0.9741,-0.3001,-0.0667,1.021
84.65013351,0.9736,-0.2655,-0.056,1.011
84.65209502,0.9712,-0.2328,-0.0467,1
84.65405216,0.979,-0.2015,-0.0384,1
84.65751288,0.9814,-0.1732,-0.0223,0.997
84.65914929,0.9897,-0.1527,-0.0008,1.001
84.66125064,1.0024,-0.1375,0.0129,1.012
84.66379877,1.0078,-0.1243,0.029,1.016
84.66631559,1.02,-0.1102,0.0485,1.027
84.66866804,1.019,-0.1014,0.0651,1.026
84.67181377,1.0205,-0.0916,0.0866,1.028
84.67347809,1.0356,-0.0809,0.1018,1.044
84.67614773,1.041,-0.0682,0.1105,1.049
84.67875695,1.0381,-0.0653,0.1232,1.047
84.68125216,1.021,-0.0696,0.1325,1.032
84.68361867,1.0288,-0.0643,0.133,1.039
84.68607705,1.0293,-0.0618,0.1311,1.039
84.68809174,1.0093,-0.0618,0.1335,1.02
84.69123247,0.9863,-0.0706,0.1389,0.999
84.69368611,0.9809,-0.0638,0.1208,0.99
84.69639419,0.977,-0.0653,0.1115,0.986
84.69902596,0.9463,-0.077,0.1066,0.955
84.70096736,0.9282,-0.0804,0.093,0.936
84.70354268,0.915,-0.0814,0.07,0.921
84.70576101,0.895,-0.0848,0.0642,0.901
84.70863393,0.872,-0.0955,0.0441,0.878
84.71040929,0.8549,-0.1029,0.029,0.862
84.71344908,0.83,-0.1116,0.0173,0.838
84.71600481,0.811,-0.117,-0.0115,0.819
84.71887403,0.7885,-0.1214,-0.0286,0.798
84.72028262,0.77,-0.1282,-0.0394,0.782
84.7237432,0.7417,-0.1434,-0.0662,0.758
84.72611997,0.7211,-0.159,-0.0779,0.743
84.72848606,0.6928,-0.1746,-0.0975,0.721
84.72971387,0.6704,-0.1839,-0.1131,0.704
84.73241221,0.6469,-0.1937,-0.1287,0.687
84.73929497,0.6249,-0.2098,-0.1449,0.675
84.73986788,0.601,-0.2269,-0.1575,0.661
84.74018075,0.5786,-0.242,-0.1756,0.651
84.74228934,0.5541,-0.2572,-0.1883,0.639
84.74475502,0.5283,-0.2728,-0.2,0.627
84.74771986,0.5087,-0.2884,-0.2103,0.621
84.75337054,0.4853,-0.3031,-0.2186,0.612
84.75375533,0.4643,-0.3143,-0.2298,0.606
84.75496278,0.4404,-0.3236,-0.2401,0.597
84.7575382,0.4179,-0.3329,-0.2508,0.59
84.759762,0.3944,-0.3363,-0.2596,0.58
84.76219684,0.3739,-0.3441,-0.2674,0.574
84.76464341,0.3539,-0.3548,-0.2738,0.571
84.76651617,0.3398,-0.3529,-0.2811,0.565
84.77012721,0.3261,-0.3568,-0.285,0.561
