time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21.122867,0.0314,-0.0535,-0.0176,0.064
21.127733,0.029,-0.0554,-0.029,0.069
21.132615,0.0311,-0.0453,-0.0428,0.07
21.13692,0.0239,-0.0473,-0.0327,0.062
21.14187,0.0357,-0.0566,-0.0228,0.071
21.147253,0.0355,-0.0467,-0.0344,0.068
21.153957,0.0496,-0.0393,-0.0197,0.066
21.156027,0.0376,-0.0369,-0.0077,0.053
21.160886,0.0395,-0.0201,0.0092,0.045
21.165292,0.0162,-0.0394,0.0017,0.043
21.17092,0.0282,-0.0347,0.0087,0.046
21.175512,0.0023,-0.0348,0.0109,0.037
21.180004,0.0143,-0.0156,0.0179,0.028
21.189126,-0.0021,-0.0255,0.0129,0.029
21.190477,0.0054,-0.0256,0.0079,0.027
21.19473,0.0054,-0.0375,0.0224,0.044
21.198925,0.0033,-0.0257,0.015,0.03
21.212692,0.0226,-0.0256,0.003,0.034
21.213437,0.0155,-0.0257,0.0196,0.036
21.213786,0.0226,-0.016,0.0195,0.034
21.219108,0.044,-0.0139,0.0241,0.052
21.223646,0.0178,-0.0216,0.0094,0.03
21.227807,0.0508,-0.0166,0.0142,0.055
21.232726,0.0364,-0.0266,0.0045,0.045
21.23742,0.0268,-0.0337,0.0022,0.043
21.242216,0.0198,-0.0265,0.0165,0.037
21.247327,0.0175,-0.0314,0.0188,0.041
21.25407,0.0082,-0.0314,0.0282,0.043
21.256804,0.0014,-0.0338,0.0162,0.038
21.261549,-0.0031,-0.0409,0.0043,0.041
21.265731,0.0017,-0.0193,0.0163,0.025
21.270818,0.0186,-0.041,0.0208,0.05
21.276257,0.0091,-0.041,0.0136,0.044
21.279966,0.028,-0.0314,0.0209,0.047
21.289228,0.0089,-0.0314,0.0089,0.034
21.290381,0.0301,-0.0195,-0.0221,0.042
21.295165,0.0228,-0.0241,-0.0218,0.04
21.299177,0.0414,-0.0334,-0.0167,0.056
21.313446,0.039,-0.0381,-0.0095,0.055
21.314334,0.0315,-0.0284,-0.0068,0.043
21.3147,0.0482,-0.0311,0.0048,0.058
21.319523,0.043,-0.043,0.0098,0.062
21.325228,0.036,-0.0338,0.0094,0.05
21.328157,0.0359,-0.0457,0.007,0.059
21.332759,0.0311,-0.0388,0.0355,0.061
21.342617,0.0005,-0.0532,0.0234,0.058
21.347636,0.0009,-0.0365,0.0256,0.045
21.352487,0.0033,-0.034,0.0042,0.034
