time,gFx,gFy,gFz,TgF
16.96073301,-0.1491,0.7507,-0.6664,1.015
16.96267583,-0.1505,0.7517,-0.6683,1.017
16.9650489,-0.1471,0.7517,-0.6654,1.015
16.96801176,-0.1481,0.7507,-0.6644,1.013
16.97073604,-0.1491,0.7473,-0.6669,1.013
16.97305635,-0.151,0.7498,-0.6679,1.015
16.9748077,-0.1505,0.7517,-0.6669,1.016
16.97877703,-0.151,0.7522,-0.6669,1.017
16.97988218,-0.15,0.7512,-0.6688,1.017
16.98233666,-0.153,0.7503,-0.6659,1.015
16.98454687,-0.153,0.7537,-0.6698,1.02
16.98696515,-0.152,0.7537,-0.6674,1.018
16.98942015,-0.1535,0.7517,-0.6679,1.017
16.9920051,-0.153,0.7527,-0.6664,1.017
16.99417822,-0.151,0.7547,-0.6688,1.02
16.99668088,-0.1574,0.7517,-0.6708,1.02
16.99898432,-0.1525,0.7507,-0.6683,1.017
17.00238864,-0.152,0.7517,-0.6669,1.016
17.00396432,-0.1535,0.7507,-0.6688,1.017
17.00684182,-0.1544,0.7503,-0.6674,1.016
17.00893744,-0.1525,0.7503,-0.6674,1.016
17.0148102,-0.151,0.7498,-0.6639,1.013
17.01574963,-0.1496,0.7498,-0.6659,1.014
17.01626385,-0.1539,0.7493,-0.6669,1.015
17.03372229,-0.1525,0.7483,-0.6669,1.014
17.03424057,-0.151,0.7478,-0.6669,1.013
17.03440656,-0.1535,0.7478,-0.6644,1.012
17.0345651,-0.15,0.7459,-0.6654,1.011
17.03471697,-0.1515,0.7464,-0.6644,1.011
17.03486223,-0.1505,0.7459,-0.6644,1.01
17.03500843,-0.1525,0.7473,-0.6635,1.011
17.03595999,-0.1491,0.7459,-0.6639,1.01
17.03916182,-0.1535,0.7478,-0.6649,1.012
17.04058989,-0.1544,0.7468,-0.663,1.011
17.04358203,-0.1535,0.7478,-0.6615,1.01
17.04641781,-0.151,0.7449,-0.6591,1.006
17.04951437,-0.153,0.7464,-0.662,1.009
17.05104624,-0.1515,0.7473,-0.6644,1.011
17.0537176,-0.15,0.7507,-0.6639,1.013
17.05573671,-0.151,0.7498,-0.6649,1.013
17.05880854,-0.1525,0.7493,-0.6625,1.012
17.06076671,-0.151,0.7468,-0.6654,1.012
17.06324093,-0.151,0.7488,-0.6659,1.013
17.0654176,-0.1544,0.7464,-0.6639,1.011
17.06975916,-0.15,0.7512,-0.6659,1.015
17.07058499,-0.1505,0.7488,-0.6654,1.013
17.07290364,-0.15,0.7468,-0.6654,1.011
17.07543598,-0.152,0.7454,-0.6688,1.013
17.07934301,-0.1496,0.7512,-0.6679,1.016
17.08050197,-0.1476,0.7478,-0.6683,1.014
17.08290182,-0.1486,0.7517,-0.6708,1.018
17.08635322,-0.151,0.7512,-0.6688,1.017
17.08795072,-0.1481,0.7478,-0.6698,1.015
17.08999354,-0.1461,0.7498,-0.6683,1.015
17.09254031,-0.1456,0.7478,-0.6683,1.013
17.09470682,-0.1437,0.7483,-0.6659,1.012
17.09776364,-0.1452,0.7483,-0.6644,1.011
17.09961755,-0.1456,0.7498,-0.6639,1.012
17.10626687,-0.1456,0.7498,-0.6659,1.013
17.10720093,-0.1466,0.7503,-0.6674,1.015
17.10755999,-0.1432,0.7498,-0.6693,1.015
17.10998578,-0.1461,0.7483,-0.6664,1.013
17.12493645,-0.1476,0.7498,-0.6679,1.015
17.12563473,-0.1447,0.7527,-0.6674,1.016
17.12590338,-0.1491,0.7527,-0.6703,1.019
17.12614656,-0.1456,0.7468,-0.6688,1.013
17.12636348,-0.1486,0.7512,-0.6693,1.017
17.12657067,-0.1476,0.7503,-0.6674,1.015
17.12675999,-0.1496,0.7488,-0.6683,1.015
17.13035051,-0.1481,0.7503,-0.6683,1.016
17.13287947,-0.1486,0.7503,-0.6654,1.014
17.13501614,-0.1481,0.7503,-0.6664,1.014
17.13753385,-0.1515,0.7503,-0.6679,1.016
17.13962989,-0.1491,0.7493,-0.6664,1.014
17.14243676,-0.1515,0.7507,-0.6674,1.016
17.14485729,-0.1505,0.7512,-0.6683,1.017
17.1469626,-0.1535,0.7512,-0.6659,1.016
17.14900442,-0.1535,0.7503,-0.663,1.013
17.15291525,-0.153,0.7483,-0.6635,1.012
17.15392666,-0.1505,0.7498,-0.6615,1.011
17.15629874,-0.1539,0.7498,-0.661,1.011
17.15971671,-0.153,0.7512,-0.6635,1.014
17.16259229,-0.152,0.7454,-0.6644,1.01
17.1639276,-0.151,0.7478,-0.6639,1.011
17.1661815,-0.1515,0.7473,-0.6625,1.01
17.16928343,-0.1515,0.7478,-0.663,1.011
17.17122015,-0.151,0.7483,-0.6644,1.012
17.17338578,-0.151,0.7473,-0.6615,1.009
17.17612718,-0.151,0.7498,-0.6644,1.013
17.17839619,-0.1491,0.7493,-0.6669,1.014
17.18107494,-0.15,0.7517,-0.6654,1.015
17.18328942,-0.1476,0.7503,-0.6664,1.014
17.18562666,-0.1491,0.7507,-0.6649,1.014
17.18800979,-0.1496,0.7507,-0.6674,1.016
17.1904376,-0.1491,0.7507,-0.6625,1.012
17.19405828,-0.1496,0.7527,-0.6644,1.015
17.19532244,-0.1491,0.7498,-0.6664,1.014
17.19789213,-0.1491,0.7503,-0.6644,1.013
17.20066385,-0.15,0.7532,-0.6669,1.017
17.20263322,-0.1496,0.7493,-0.6654,1.013
17.20532249,-0.1496,0.7512,-0.6654,1.015
17.20772864,-0.1486,0.7532,-0.6664,1.017
17.21467244,-0.15,0.7532,-0.6669,1.017
17.21561984,-0.1481,0.7547,-0.6659,1.017
17.21596015,-0.151,0.7532,-0.6659,1.017
17.21746541,-0.1486,0.7551,-0.6669,1.018
17.2407602,-0.151,0.7542,-0.6669,1.018
17.24146025,-0.1515,0.7522,-0.6654,1.016
17.24172843,-0.1505,0.7512,-0.6654,1.015
17.24195223,-0.151,0.7537,-0.6654,1.017
17.24216671,-0.1505,0.7517,-0.663,1.014
17.24237848,-0.1539,0.7512,-0.6639,1.014
17.24257385,-0.1496,0.7517,-0.6649,1.015
17.24277406,-0.1505,0.7527,-0.6659,1.016
17.2429738,-0.1539,0.7503,-0.6654,1.015
17.24328932,-0.1539,0.7507,-0.6649,1.015
17.24546801,-0.1535,0.7507,-0.6674,1.016
17.24751515,-0.1535,0.7503,-0.6659,1.015
17.25003499,-0.15,0.7473,-0.6625,1.01
17.25331718,-0.1496,0.7498,-0.6635,1.012
17.25437135,-0.1539,0.7464,-0.6664,1.012
17.25682312,-0.1579,0.7507,-0.6674,1.017
17.26015031,-0.1525,0.7483,-0.6664,1.014
17.26248546,-0.15,0.7468,-0.6654,1.011
17.26533093,-0.151,0.7488,-0.6664,1.014
17.26764557,-0.1486,0.7493,-0.6639,1.012
17.26974088,-0.1486,0.7483,-0.6635,1.011
17.27161244,-0.1452,0.7478,-0.6639,1.011
17.27418645,-0.1456,0.7468,-0.6644,1.01
17.27711364,-0.1456,0.7488,-0.6639,1.011
17.27955192,-0.1476,0.7449,-0.6635,1.008
17.28217343,-0.1486,0.7493,-0.6654,1.013
17.28432932,-0.1486,0.7498,-0.6669,1.014
17.28662359,-0.1496,0.7473,-0.6679,1.013
17.28896286,-0.1471,0.7468,-0.6679,1.013
17.29218926,-0.1471,0.7444,-0.6674,1.011
17.29448593,-0.15,0.7493,-0.6713,1.017
17.29599005,-0.151,0.7493,-0.6688,1.016
17.29850604,-0.1471,0.7498,-0.6722,1.018
17.30227859,-0.15,0.7498,-0.6703,1.017
17.30326635,-0.151,0.7512,-0.6708,1.018
17.30565749,-0.1535,0.7478,-0.6669,1.014
17.30815239,-0.1554,0.7498,-0.6698,1.017
17.31460551,-0.1525,0.7527,-0.6708,1.02
17.31577624,-0.152,0.7522,-0.6708,1.019
17.31638822,-0.1539,0.7488,-0.6683,1.015
17.33972656,-0.151,0.7498,-0.6654,1.014
17.3405339,-0.1496,0.7507,-0.6683,1.016
17.34102755,-0.1515,0.7483,-0.6679,1.014
17.3412751,-0.15,0.7503,-0.6683,1.016
17.34152255,-0.1515,0.7532,-0.6659,1.017
17.3417813,-0.1505,0.7512,-0.6674,1.016
17.34200848,-0.1496,0.7512,-0.6679,1.016
17.3422188,-0.1442,0.7503,-0.6688,1.015
17.34241328,-0.1447,0.7488,-0.6688,1.014
17.34261786,-0.1447,0.7503,-0.6698,1.016
17.34284854,-0.1437,0.7512,-0.6698,1.017
17.34609656,-0.1388,0.7503,-0.6708,1.016
17.34770744,-0.1412,0.7527,-0.6757,1.021
17.34991171,-0.1398,0.7547,-0.6747,1.022
17.35277114,-0.1408,0.7551,-0.6727,1.021
17.35529895,-0.1398,0.7542,-0.6718,1.02
17.35799176,-0.1359,0.7522,-0.6688,1.016
17.36043453,-0.1369,0.7527,-0.6713,1.018
17.36353301,-0.1369,0.7522,-0.6693,1.016
17.36549734,-0.1354,0.7493,-0.6683,1.013
17.36821119,-0.1344,0.7478,-0.6669,1.011
17.37035275,-0.1378,0.7449,-0.6649,1.008
17.37298124,-0.1369,0.7483,-0.6669,1.012
17.3752652,-0.1349,0.7439,-0.6679,1.009
17.3771663,-0.1388,0.7459,-0.6664,1.01
