time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
-1.0,-0.64120447248976,0.9775219671684485,-1.0,1.0
-0.9971776476910819,-0.4841138049374517,0.7724950616443018,-0.6356615405460335,0.5942959001782528
-0.9943456771421317,-0.3749584855529726,0.5599754785096382,-0.29767630919314403,0.22352941176470575
-0.9893081239262145,-0.3055463301228829,0.31489680539472764,-0.017952713230811046,-0.09019607843137256
-0.9879784022420122,-0.3162847337540132,0.15564334854573925,0.06361357631596776,-0.19073083778966138
-0.9854055230338812,-0.4086128639433192,0.042572031877937344,0.16143892690197137,-0.261319073083779
-0.9827785412255814,-0.4639654599800732,-0.13411892922825436,0.2330465415622247,-0.32192513368983977
-0.9752192057016931,-0.5044835602789773,-0.23370342619712559,0.18277894451595422,-0.2791443850267381
-0.974166008418365,-0.47149341304107184,-0.3672093181663375,0.22322335885102634,-0.33404634581105175
-0.9710394792684856,-0.5262924831174584,-0.3366936857162319,0.18894383849332697,-0.2819964349376115
-0.9668934166753846,-0.4639654599800732,-0.31189973435052115,0.28649820472867693,-0.3796791443850268
-0.9656262135513778,-0.5703531495627148,-0.3020911382058443,0.3585122959149109,-0.37040998217468823
-0.9627257130422144,-0.6254843352153218,-0.29541584360738377,0.5596504301876566,-0.42032085561497334
-0.9595510926921822,-0.7374072844016386,-0.20196171922893547,0.6407424971207912,-0.35472370766488426
-0.9567143130232179,-0.8565260710727334,-0.0878005585450583,0.6749542713908272,-0.2677361853832443
-0.9541805079152113,-0.9107716151887524,0.0943396226415093,0.6471783754488178,-0.20142602495543682
-0.950963206625044,-0.9809587069633567,0.3482732783870306,0.5914233453018088,-0.09875222816399287
-0.9484768915771866,-1.0,0.5267352360193445,0.5742835851229591,-0.03814616755793243
-0.9457681547286292,-0.9717701760212556,0.7342142905796607,0.6087663437436488,0.0060606060606061
-0.9426728848588457,-0.9003653271338428,0.8694911790749946,0.6607953390691688,0.01390374331550781
-0.9397062589494709,-0.8195505369201816,0.9999999999999998,0.6883002506605244,0.025311942959001632
-0.9369452229207464,-0.6965570685265141,0.9621279204413866,0.8110561615066729,-0.03458110516934054
-0.9339894175314072,-0.6296911325141151,0.9419658061439953,0.797439197886322,-0.07094474153297692
-0.9284913910740329,-0.5696889184102736,0.8224916558817517,0.8621367116049048,-0.13297682709447423
-0.9279094875521938,-0.553636665559615,0.7295824535113409,0.8960097554366235,-0.16862745098039222
-0.925307753623974,-0.5621609653492751,0.6064300796948434,0.9252760653072285,-0.20356506238859184
-0.9224920138550754,-0.43330012177571153,0.4731966487296503,1.0,-0.277005347593583
-0.9159155422342931,-0.3281301893058787,0.3131258088686055,0.9483774812004606,-0.3975044563279858
-0.915542835433115,-0.17358574117126113,0.13915945780260186,0.9016326807126889,-0.5401069518716579
-0.9139762645881646,0.042289383372079936,-0.06450514270145097,0.8808346318000135,-0.6983957219251338
-0.9106327238975993,-0.00044282076829427197,-0.1595940331040121,0.8066526658085496,-0.7540106951871659
-0.9081926966298894,0.08125761098195483,-0.3207547169811321,0.7550978930966736,-0.8623885918003567
-0.9052927972607243,0.14037418354920822,-0.44622300933178943,0.6941941602872433,-0.936541889483066
-0.9025846615521687,0.2219639101073838,-0.5934881820039507,0.670754013955694,-0.9693404634581106
-0.8996516994829005,0.30466068858629447,-0.7279476874872284,0.6473816137118081,-0.9122994652406418
-0.8963610591125022,0.3762869478578543,-0.856276820380083,0.630648330058939,-0.8360071301247773
-0.8938428836445453,0.4445920513672089,-0.9553163953409167,0.6481268206761059,-0.7796791443850268
-0.8887903019285783,0.5419019151998226,-0.9752060486342891,0.6834902784364203,-0.746167557932264
-0.8863262290607921,0.44713827078489954,-1.0,0.7027979134204999,-0.7632798573975046
-0.884991097116572,0.32746595815343715,-0.990463864859342,0.6499559650430188,-0.7803921568627452
-0.8820984114274317,0.32824089449795174,-0.9531367073087663,0.6435200867149922,-0.7982174688057042
-0.8787668935369037,0.2665781025130076,-0.8669027995368163,0.6808481810175462,-0.8495543672014261
-0.8764963877497287,0.29126536034539996,-0.7776718207206593,0.6852516767156697,-0.8973262032085563
-0.8735405823603895,0.35602789770840226,-0.6531571418840678,0.6735993496375584,-0.9493761140819965
-0.8686959950850781,0.46728661574227803,-0.514883182344527,0.6794932592642775,-0.9258467023172906
-0.8656830813955594,0.5775489870474922,-0.38873373748382267,0.6851161845403427,-0.8459893048128343
-0.8651059869937345,0.6846009077825748,-0.22525713507254286,0.7131630648330058,-0.7475935828877007
-0.8623251133449479,0.7308756780693012,-0.09229616511136857,0.7636339001422667,-0.6777183600713013
-0.8540997146989557,0.8294032990147235,-0.0006130372590423816,0.8237924259873992,-0.5850267379679146
-0.8535033838170705,0.8540905568471159,0.06722975274163878,0.8826637761669264,-0.5315508021390376
-0.8532466970362602,0.8729104394996123,0.1014236087459981,0.9353702323690807,-0.4894830659536543
-0.8504153276273119,0.8616185099081145,0.1243103330835773,0.9786599823860171,-0.46524064171123003
-0.8475100179981325,0.8381490091885306,0.1452898303930248,0.9863830363796491,-0.46452762923351165
-0.8449377399300033,0.8124654046274767,0.14474490838498733,0.9894316103245038,-0.4723707664884136
-0.841778148080019,0.8255286172921508,0.09556569715959395,0.9323894045118895,-0.5130124777183602
-0.8365253867434213,0.82929259382265,0.06600367822355413,0.8833412370435607,-0.5429590017825313
-0.8358010130411326,0.7853426325694672,-0.0007492677610517751,0.8063816814578958,-0.6114081996434939
