time,gFx,gFy,gFz,TgF
20.6447601,-0.1432,0.7473,-0.6674,1.012
20.64488536,-0.1408,0.7478,-0.6654,1.011
20.64502015,-0.1412,0.7473,-0.6659,1.011
20.64514265,-0.1408,0.7454,-0.6674,1.01
20.64724067,-0.1422,0.7449,-0.6669,1.01
20.64967687,-0.1422,0.7468,-0.6688,1.013
20.65174791,-0.1393,0.7468,-0.6639,1.009
20.65404468,-0.1417,0.7478,-0.6639,1.01
20.65781598,-0.1432,0.7468,-0.6659,1.011
20.65985807,-0.1422,0.7459,-0.6659,1.01
20.66212937,-0.1417,0.7483,-0.6644,1.011
20.66488296,-0.1442,0.7434,-0.6654,1.008
20.66750244,-0.1442,0.7459,-0.6669,1.011
20.66933728,-0.1481,0.7488,-0.6669,1.014
20.67157072,-0.1447,0.7444,-0.6654,1.009
20.67571567,-0.1442,0.7459,-0.6679,1.011
20.67651609,-0.1461,0.7464,-0.6688,1.013
20.67862536,-0.1491,0.7449,-0.6698,1.013
20.68201213,-0.1491,0.7459,-0.6664,1.011
20.68470572,-0.152,0.7434,-0.6674,1.011
20.68660359,-0.15,0.7478,-0.6727,1.017
20.68848057,-0.153,0.7507,-0.6683,1.017
20.69183744,-0.153,0.7464,-0.6679,1.013
20.69341879,-0.1515,0.7503,-0.6674,1.015
20.69587531,-0.1539,0.7498,-0.6688,1.016
20.69871593,-0.1535,0.7483,-0.6683,1.015
20.70107817,-0.1515,0.7498,-0.6693,1.016
20.70300958,-0.1539,0.7512,-0.6713,1.019
20.70641609,-0.153,0.7512,-0.6659,1.015
20.70850077,-0.153,0.7532,-0.6679,1.018
20.71043754,-0.153,0.7507,-0.6674,1.016
20.71299739,-0.151,0.7527,-0.6659,1.016
20.71552359,-0.1515,0.7473,-0.6649,1.012
20.7218764,-0.153,0.7473,-0.6644,1.012
20.72338572,-0.1486,0.7464,-0.6659,1.011
20.72375051,-0.15,0.7512,-0.6669,1.016
20.74220291,-0.1461,0.7517,-0.6688,1.017
20.74279077,-0.1452,0.7503,-0.6674,1.015
20.74302692,-0.1447,0.7512,-0.6679,1.016
20.74331786,-0.1427,0.7498,-0.6693,1.015
20.7435701,-0.1403,0.7503,-0.6698,1.015
20.7437576,-0.1422,0.7522,-0.6732,1.019
20.74395666,-0.1373,0.7507,-0.6742,1.018
20.74414504,-0.1373,0.7517,-0.6762,1.02
