time,gFx,gFy,gFz,TgF
17.89473442,-0.1422,0.7468,-0.6664,1.011
17.89777406,-0.1412,0.7449,-0.6659,1.009
17.90060213,-0.1427,0.7449,-0.6664,1.01
17.9026838,-0.1452,0.7459,-0.6674,1.011
17.9042415,-0.1447,0.742,-0.6679,1.009
17.90664926,-0.1456,0.7429,-0.6674,1.009
17.9145013,-0.1471,0.7454,-0.6659,1.01
17.91584781,-0.15,0.7454,-0.6664,1.011
17.91630874,-0.1515,0.7444,-0.6659,1.01
17.91663692,-0.153,0.7464,-0.6654,1.012
17.93978369,-0.1569,0.7468,-0.6635,1.011
17.94049775,-0.1559,0.7503,-0.6605,1.012
17.94074713,-0.1603,0.7473,-0.6581,1.009
17.94102166,-0.1588,0.7454,-0.6586,1.007
17.94125062,-0.1564,0.7498,-0.6615,1.012
17.94147999,-0.1564,0.7459,-0.6581,1.007
17.94172442,-0.1569,0.7498,-0.6571,1.009
17.94196713,-0.1564,0.7483,-0.6561,1.007
17.94219515,-0.1549,0.7527,-0.661,1.014
17.94240536,-0.1549,0.7512,-0.6625,1.014
17.94470604,-0.1491,0.7527,-0.6639,1.015
17.94667473,-0.1505,0.7507,-0.6605,1.011
17.94988801,-0.1481,0.7527,-0.6596,1.012
17.95160708,-0.15,0.7512,-0.661,1.012
17.9534627,-0.1481,0.7527,-0.6635,1.014
17.95613291,-0.1461,0.7498,-0.662,1.011
17.95904515,-0.1505,0.7517,-0.6639,1.014
17.96208624,-0.1491,0.7503,-0.6654,1.014
17.96425229,-0.1505,0.7522,-0.6625,1.014
17.96639005,-0.1486,0.7527,-0.6654,1.016
17.96869348,-0.1466,0.7473,-0.6674,1.013
17.97055067,-0.1496,0.7498,-0.6639,1.013
17.97307333,-0.1486,0.7503,-0.6615,1.011
17.97707479,-0.1496,0.7522,-0.6674,1.017
17.97797229,-0.15,0.7493,-0.6664,1.014
17.98192171,-0.1496,0.7503,-0.6669,1.015
17.98396494,-0.151,0.7507,-0.6659,1.015
17.9867189,-0.1481,0.7527,-0.6674,1.017
17.98830072,-0.1491,0.7517,-0.6688,1.017
17.9906027,-0.1505,0.7512,-0.6693,1.017
17.9933639,-0.1505,0.7488,-0.6683,1.015
17.99520885,-0.1515,0.7498,-0.6683,1.016
17.99749124,-0.1486,0.7483,-0.6688,1.015
17.99990676,-0.1476,0.7542,-0.6693,1.019
18.00227604,-0.1466,0.7527,-0.6693,1.018
18.00471749,-0.1491,0.7507,-0.6698,1.017
18.00770364,-0.1456,0.7512,-0.6693,1.017
18.013829,-0.1491,0.7517,-0.6683,1.017
18.01466124,-0.1461,0.7512,-0.6703,1.017
18.01500249,-0.1491,0.7468,-0.6669,1.012
18.01814572,-0.1461,0.7473,-0.6664,1.012
18.03570775,-0.1461,0.7517,-0.6659,1.015
18.0362826,-0.1427,0.7483,-0.6664,1.012
18.0364464,-0.1427,0.7493,-0.6669,1.013
18.03659963,-0.1422,0.7464,-0.6654,1.01
18.03675338,-0.1417,0.7468,-0.6664,1.011
18.03691098,-0.1461,0.7468,-0.6654,1.011
18.03704999,-0.1427,0.7478,-0.6649,1.011
18.03718624,-0.1442,0.7473,-0.6669,1.012
18.03947213,-0.1461,0.7478,-0.6654,1.012
18.04174187,-0.1447,0.7464,-0.6683,1.012
18.04430739,-0.1456,0.7464,-0.6698,1.013
18.04688359,-0.1432,0.7468,-0.6679,1.012
18.05017791,-0.1427,0.7483,-0.6703,1.015
18.05199577,-0.1432,0.7468,-0.6693,1.013
18.0545577,-0.1408,0.7429,-0.6679,1.009
18.05738656,-0.1422,0.7483,-0.6698,1.014
18.05972036,-0.1412,0.7468,-0.6679,1.012
18.06152973,-0.1437,0.7473,-0.6703,1.014
18.06405166,-0.1408,0.7483,-0.6683,1.013
18.06738374,-0.1422,0.7498,-0.6693,1.015
18.06880609,-0.1432,0.7522,-0.6693,1.017
18.07169614,-0.1461,0.7493,-0.6679,1.014
18.07525536,-0.1452,0.7449,-0.6659,1.01
18.07598848,-0.1422,0.7468,-0.6674,1.012
18.07850442,-0.1452,0.7464,-0.6688,1.013
18.0812826,-0.1456,0.7483,-0.6688,1.014
18.08444656,-0.1442,0.7459,-0.6693,1.012
18.08701624,-0.1452,0.7478,-0.6693,1.014
18.08844942,-0.1476,0.7483,-0.6708,1.016
18.0912927,-0.1461,0.7454,-0.6713,1.014
18.09339119,-0.151,0.7493,-0.6718,1.018
18.09575874,-0.1471,0.7478,-0.6722,1.016
18.09842645,-0.1456,0.7459,-0.6703,1.013
18.10550312,-0.1471,0.7468,-0.6722,1.016
18.10632275,-0.1471,0.7498,-0.6693,1.016
18.10663041,-0.1471,0.7454,-0.6708,1.013
18.10780713,-0.1452,0.7444,-0.6703,1.012
18.12568577,-0.1437,0.7454,-0.6679,1.011
18.12629359,-0.1456,0.7454,-0.6683,1.012
18.1265077,-0.1412,0.7483,-0.6679,1.013
18.12667583,-0.1427,0.7449,-0.6708,1.013
18.12683999,-0.1437,0.7454,-0.6688,1.012
18.12701291,-0.1403,0.7459,-0.6683,1.011
18.12722744,-0.1452,0.7478,-0.6703,1.015
18.12738911,-0.1427,0.7464,-0.6679,1.012
18.1299126,-0.1417,0.7473,-0.6688,1.013
18.1333451,-0.1427,0.7444,-0.6654,1.009
18.1350365,-0.1476,0.7459,-0.6679,1.012
18.13724072,-0.1437,0.7473,-0.6674,1.012
18.14080859,-0.1456,0.7454,-0.6674,1.011
18.14251729,-0.1466,0.7483,-0.6679,1.014
18.14524963,-0.1491,0.7478,-0.6679,1.014
18.14785624,-0.1466,0.7444,-0.6679,1.011
18.15025374,-0.1486,0.7488,-0.6654,1.013
18.15266765,-0.1491,0.7483,-0.6674,1.014
18.15454999,-0.1491,0.7473,-0.6674,1.013
18.15801604,-0.1491,0.7527,-0.6625,1.014
18.1599565,-0.1539,0.7488,-0.6649,1.013
18.16195786,-0.1515,0.7522,-0.6644,1.015
18.16459614,-0.1544,0.7512,-0.6659,1.016
18.16809322,-0.1549,0.7512,-0.6659,1.016
18.17027713,-0.1525,0.7522,-0.6635,1.015
18.1726826,-0.1539,0.7507,-0.661,1.012
18.17432395,-0.1549,0.7512,-0.6664,1.016
18.17685994,-0.1549,0.7507,-0.6649,1.015
18.17951338,-0.1559,0.7527,-0.6644,1.016
18.1816352,-0.1569,0.7488,-0.6649,1.014
18.18506421,-0.1549,0.7517,-0.6625,1.014
18.18652442,-0.1554,0.7498,-0.6639,1.013
18.18879077,-0.1559,0.7507,-0.663,1.014
18.19129161,-0.1539,0.7522,-0.6674,1.017
18.19374916,-0.1535,0.7483,-0.6644,1.012
18.19638895,-0.1505,0.7488,-0.6674,1.014
18.19857708,-0.151,0.7507,-0.6698,1.017
18.20189249,-0.1515,0.7512,-0.6693,1.017
18.2036338,-0.1496,0.7512,-0.6674,1.016
18.2061164,-0.1486,0.7512,-0.6698,1.017
18.20849301,-0.1491,0.7522,-0.6693,1.018
18.2146538,-0.1491,0.7498,-0.6669,1.014
18.21562354,-0.1496,0.7493,-0.6679,1.015
18.21602374,-0.1481,0.7493,-0.6698,1.016
18.23077885,-0.1461,0.7503,-0.6688,1.016
18.23135286,-0.1471,0.7483,-0.6688,1.014
18.23153864,-0.1476,0.7488,-0.6698,1.015
18.23168666,-0.1476,0.7478,-0.6688,1.014
18.23181286,-0.1466,0.7488,-0.6683,1.014
18.23193598,-0.1437,0.7444,-0.6679,1.01
18.23390843,-0.1432,0.7468,-0.6703,1.014
18.23540156,-0.1422,0.7473,-0.6649,1.01
18.23784921,-0.1427,0.7468,-0.6654,1.01
18.24079114,-0.1432,0.7449,-0.6669,1.01
18.2438488,-0.1432,0.7473,-0.6669,1.012
18.24526281,-0.1422,0.7478,-0.6664,1.012
18.24780432,-0.1412,0.7468,-0.6698,1.013
18.25075968,-0.1437,0.7444,-0.6659,1.009
18.25355286,-0.1417,0.7429,-0.6674,1.009
18.25619244,-0.1452,0.7464,-0.6664,1.011
18.25859333,-0.1417,0.7488,-0.6674,1.013
18.26044942,-0.1452,0.7478,-0.6698,1.014
18.26258364,-0.1437,0.7459,-0.6683,1.012
18.26682072,-0.1447,0.7483,-0.6683,1.014
18.26771551,-0.1466,0.7473,-0.6683,1.013
18.27058291,-0.1456,0.7488,-0.6679,1.014
18.27320062,-0.1442,0.7488,-0.6664,1.013
18.27562911,-0.1456,0.7503,-0.663,1.012
18.27726838,-0.1461,0.7473,-0.6649,1.011
18.27971374,-0.1471,0.7498,-0.66,1.01
18.28212317,-0.1456,0.7488,-0.663,1.011
18.28567437,-0.1471,0.7488,-0.6635,1.011
18.28696572,-0.1481,0.7493,-0.6635,1.012
18.28952119,-0.1437,0.7464,-0.6625,1.008
18.29337166,-0.1442,0.7483,-0.6635,1.01
18.29421354,-0.1437,0.7522,-0.6644,1.014
18.29703192,-0.1471,0.7517,-0.6644,1.014
18.29950739,-0.1471,0.7488,-0.6659,1.013
18.30171005,-0.1461,0.7503,-0.6664,1.014
18.30412442,-0.1452,0.7478,-0.6674,1.013
18.30646484,-0.1466,0.7478,-0.6654,1.012
18.31356775,-0.1422,0.7493,-0.6669,1.013
18.31440494,-0.1442,0.7507,-0.6698,1.016
18.31474062,-0.15,0.7512,-0.6698,1.018
18.3163288,-0.1452,0.7454,-0.6698,1.013
18.32729244,-0.1452,0.7493,-0.6679,1.014
18.32781104,-0.1481,0.7503,-0.6669,1.015
18.32797609,-0.1452,0.7493,-0.6679,1.014
18.32811796,-0.1491,0.7488,-0.6688,1.015
18.32907609,-0.153,0.7478,-0.6698,1.016
18.33182161,-0.1471,0.7473,-0.6674,1.013
18.33348176,-0.1471,0.7459,-0.6683,1.012
18.33620265,-0.1491,0.7478,-0.6703,1.015
18.33845687,-0.1452,0.7468,-0.6732,1.016
18.34194619,-0.1452,0.7488,-0.6688,1.014
