time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
-1.0,0.47224546722454674,0.9999999999999998,0.07372959163306847,-0.13428571428571445
-0.9976125456421308,0.39812711695556885,0.9048200950441275,-0.008742165981398098,-0.21500000000000008
-0.9950095680821107,0.30001992428770674,0.7972165648336726,-0.02143627000918147,-0.21785714285714297
-0.9924530349893885,0.22335126519226944,0.705498981670061,-0.01480978803241395,-0.19071428571428584
-0.9900008714860746,0.07973699940227141,0.5930753564154785,-0.096323500059878,-0.16571428571428592
-0.9877303110683471,0.009603506674636386,0.5224032586558044,-0.038760927707476855,-0.07857142857142863
-0.9851080251342843,-0.0744769874476987,0.4078750848608282,-0.016406530677418152,0.010714285714285676
-0.9826814321803816,-0.1627017334130305,0.3134419551934826,0.017843599057921655,0.11357142857142843
-0.9798264020619278,-0.19633393106196462,0.19972844534962658,-0.00043910422737636345,0.16642857142857137
-0.977080960012362,-0.22199641362821287,0.10095044127630681,0.04610594387449596,0.24999999999999978
-0.9751991763152006,-0.17274357441721455,0.005227427019687703,0.14845714741926452,0.32214285714285684
-0.9727360540050007,-0.22159792787407862,-0.12471147318397824,0.08434793022234621,0.38928571428571423
-0.9702734535427489,-0.2510061765291891,-0.22240325865580446,0.11787952576743421,0.4814285714285713
-0.9676657793512113,-0.26535166367802354,-0.33224711473183977,0.09815975410163258,0.5528571428571427
-0.9649913086224444,-0.2553895198246663,-0.4040733197556008,0.08394874456109525,0.5914285714285712
-0.9628746933491037,-0.27786411635784036,-0.4834351663272234,-0.0006786156241269659,0.6278571428571427
-0.9588595952442986,-0.34616457461645744,-0.5189409368635438,0.06830066664005408,0.7149999999999999
-0.9567711597600983,-0.2980274955170352,-0.5926001357773252,-0.06718294678855152,0.6992857142857138
-0.9551101177445567,-0.3159593544530783,-0.6752206381534283,-0.07061594347531053,0.7728571428571427
-0.9527659767662868,-0.29675234110380555,-0.7270196877121522,-0.1305736297952178,0.7892857142857141
-0.9493510038006185,-0.32815301852958756,-0.7815342837746095,-0.2775537902678537,0.8142857142857138
-0.9477317096208431,-0.33253636182506474,-0.819959266802444,-0.3727196519101035,0.831428571428571
-0.9446491537974637,-0.3652121936640764,-0.8601493550577053,-0.2397908267135046,0.907142857142857
-0.9428273826142188,-0.2952380952380951,-0.881602172437203,-0.2995888387689115,0.8814285714285712
-0.9403668695437553,-0.2834429169157202,-0.9427019687712153,-0.25224541934453726,0.9399999999999997
-0.9378687834211021,-0.3311018131101813,-0.9854039375424304,-0.33160352880124555,0.984285714285714
-0.9327708508261132,-0.3122932855150429,-1.0,-0.319947307492715,0.9914285714285713
-0.9301469993482137,-0.2939629408248656,-0.9843177189409369,-0.17081154444932345,0.9999999999999998
