time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
-1.0,0.1356265178898302,0.4176145313908896,-0.07591366288434684,-0.9574863823568486
-0.9964519198159358,0.12081758509206601,0.40205759975665134,-0.07366574793284882,-0.9718347283114122
-0.9959915122797227,0.10453394659090326,0.3864572130061163,-0.07521208433260541,-0.9881759000929985
-0.9910248361637031,0.09237535900833779,0.36047105346065683,-0.06771664817267414,-0.9831274079978742
-0.9906375849199485,0.08127897203731112,0.3453921281056828,-0.07251315459784506,-0.9897701607546167
-0.9901787677379197,0.07317324698226747,0.3236645699573053,-0.0773597737767118,-0.9876444798724591
-0.9862402556017287,0.06835725003480515,0.29915588436593554,-0.08164799370011087,-0.9784774810681546
-0.983069884536313,0.06412907284324294,0.2655650794685439,-0.08575723950316776,-0.9612063239006243
-0.9771982968897035,0.0576836807829347,0.2419254962031092,-0.09193542613738044,-0.9487179487179487
-0.9744239240160582,0.049082949617659376,0.2194374735195385,-0.10172889000250555,-0.9342367477082503
-0.9711557461683391,0.04035846692482614,0.20385881432715186,-0.11035544260299952,-0.92134980736017
-0.964921557767827,0.03309837730809494,0.18854088583254572,-0.1196907327200486,-0.9067357512953367
-0.9622020521135219,0.02983958708240308,0.17435279036165519,-0.12737946092994945,-0.893450245781852
-0.9593847396769135,0.0284473823973765,0.1641408380319178,-0.13723735547839774,-0.8805633054337717
-0.9555655041045092,0.03228367975167197,0.15264695977142612,-0.14286430182195647,-0.8708648864089278
-0.9409414022073364,0.03687279889861144,0.1507566622125172,-0.15546407989404726,-0.859306496612196
-0.9403084412421805,0.039842835560001476,0.1617508066355962,-0.17827970075527072,-0.8392453832868341
-0.9398774552583653,0.0378421858644818,0.17315777466349447,-0.19937717006120909,-0.8153314733625614
-0.9395243966295617,0.04316350154947229,0.19610207606818109,-0.2177613917027597,-0.7965989105885478
-0.9364573985860964,0.05250674188009512,0.2258471031733099,-0.24465046354297162,-0.7619237411983526
-0.9331383294044997,0.07023414820276691,0.2598941867918174,-0.2589540752407201,-0.7447854390859572
