time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
55.00631,-4.8212,-0.3804,-0.8339,4.908
55.007668,-3.658,-0.6874,-1.3235,3.95
55.011716,-2.3425,-1.1364,-1.9068,3.227
55.016048,-0.8611,-1.6452,-2.4381,3.065
55.044009,0.5314,-2.09,-2.8597,3.582
55.045293,1.0462,-2.1451,-3.3922,4.148
55.045889,1.345,-2.2329,-3.5782,4.427
55.04647,1.8652,-2.5657,-3.9726,5.084
55.046874,2.5572,-3.0539,-4.6703,6.138
55.047277,3.4875,-3.6639,-5.2435,7.286
55.049932,4.954,-4.1541,-5.3751,8.408
55.054772,6.2878,-4.5023,-5.6684,9.588
55.0595,8.0064,-4.8223,-5.1,10.647
55.068068,11.5678,-6.3995,-6.6665,14.806
55.074971,13.9331,-7.0169,-8.0695,17.564
55.078666,16.9362,-6.3161,-7.3949,19.53
55.083384,18.8035,-5.7892,-7.0812,20.91
55.08783,20.9939,-4.843,-4.6556,22.043
55.092094,23.2892,-4.0035,-4.2219,24.005
55.09692,25.2082,-3.2372,-3.9859,25.726
55.105817,26.1659,-2.6603,-2.492,26.419
55.107147,24.74,-1.3742,0.3978,24.781
55.111732,22.2583,-0.0825,3.7828,22.578
55.116431,20.2558,0.591,6.5415,21.294
55.139079,18.2874,0.7882,8.6175,20.231
55.14072,15.7365,0.704,9.8269,18.566
55.141636,12.6139,0.6584,9.9863,16.102
55.142346,9.1298,0.4429,9.0179,12.84
55.142895,5.9306,0.3113,7.8132,9.814
55.144735,3.0376,0.2373,6.7549,7.41
55.150671,0.8243,0.2072,6.1366,6.195
55.154482,-0.6821,0.3797,6.0831,6.133
55.159467,-1.9783,0.7294,6.1504,6.502
55.164572,-3.1861,0.7568,5.4171,6.33
55.170901,-4.5495,0.9665,4.271,6.315
55.174869,-6.1153,1.2031,2.5975,6.752
55.17865,-7.7621,1.0994,0.4118,7.85
55.182854,-9.3786,1.0413,-1.7817,9.603
55.188278,-10.4293,0.6054,-4.1592,11.244
55.192588,-10.8351,0.1497,-5.5785,12.188
55.197845,-10.3548,-0.2828,-6.3654,12.158
55.2063,-9.6294,-0.7061,-6.8691,11.849
55.207736,-8.6159,-0.9326,-6.7251,10.97
55.211741,-7.6758,-0.9992,-6.2763,9.965
55.216599,-6.7155,-0.9554,-5.3397,8.633
55.240781,-5.7412,-0.7119,-4.063,7.069
55.242104,-4.6382,-0.4425,-2.6227,5.347
55.24266,-3.4491,-0.213,-1.0151,3.602
55.243113,-2.3811,0.0138,0.4691,2.427
55.243526,-1.5461,0.1392,1.9152,2.465
55.246115,-1.1738,0.0899,3.1532,3.366
55.250151,-1.3684,-0.067,4.1787,4.398
55.255485,-1.9227,-0.264,4.7944,5.172
55.260039,-2.6133,-0.4538,5.0287,5.685
55.264633,-3.3165,-0.6215,4.8192,5.883
55.269323,-3.8794,-0.8059,4.3299,5.869
55.273445,-4.2859,-0.9114,3.5582,5.644
55.278564,-4.4911,-1.04,2.7956,5.391
55.283829,-4.4504,-1.2266,2.0942,5.069
55.288064,-4.1909,-1.3161,1.5453,4.657
55.292703,-3.7655,-1.397,1.0876,4.161
55.297549,-3.1435,-1.3877,0.6403,3.495
55.305299,-2.3988,-1.3073,0.2492,2.743
55.312269,-0.9181,-1.0104,-0.6068,1.494
55.317232,-0.3275,-0.7501,-0.9839,1.28
55.338761,0.1191,-0.5959,-1.3474,1.478
55.340069,0.3821,-0.4052,-1.5009,1.601
55.340531,0.3528,-0.297,-1.5107,1.58
55.341114,-0.1646,-0.08,-1.4053,1.417
55.341515,-1.0267,0.237,-1.1246,1.541
55.345112,-2.0319,0.5189,-0.82,2.252
55.350316,-2.9617,0.7215,-0.4121,3.076
55.355374,-3.7106,0.8879,0.1014,3.817
55.359966,-4.1917,0.899,0.6482,4.336
55.364999,-4.459,0.7753,1.2195,4.687
55.369578,-4.5403,0.5974,1.7917,4.917
55.374377,-4.4465,0.2948,2.2979,5.014
55.37977,-4.2985,-0.0148,2.656,5.053
55.387526,-4.1509,-0.332,2.8487,5.045
55.38866,-4.0247,-0.5057,2.8692,4.969
55.395011,-3.9265,-0.6126,2.7542,4.835
55.39857,-3.6505,-0.6135,2.6563,4.556
55.406141,-3.2245,-0.568,2.6533,4.214
55.407512,-2.6822,-0.4641,2.8745,3.959
55.412066,-2.0938,-0.2802,3.2928,3.912
55.417426,-1.4999,-0.0938,3.9671,4.242
55.440898,-0.9177,0.1202,4.8077,4.896
55.442034,-0.4367,0.3286,5.6491,5.676
55.442543,-0.0683,0.5075,6.2569,6.278
55.443,0.2493,0.6033,6.6562,6.688
55.443392,0.534,0.5701,6.8126,6.857
55.446376,0.8248,0.6237,6.6058,6.686
55.450552,1.2464,0.512,6.0152,6.164
55.458421,1.7565,0.3719,5.0862,5.394
55.460126,2.2455,0.2203,3.7904,4.411
55.465181,2.7452,0.0512,2.5458,3.744
55.470001,3.3132,-0.0892,1.0715,3.483
55.474718,3.9944,-0.2438,-0.2042,4.007
55.479325,4.6154,-0.3849,-1.4801,4.862
55.484021,5.4019,-0.4605,-2.6303,6.026
55.490426,6.002,-0.4962,-3.5151,6.973
55.493916,7.0375,-0.5362,-4.1539,8.19
55.498234,8.2669,-0.6447,-4.7356,9.549
55.506246,9.5826,-0.7397,-5.3003,10.976
55.507699,10.9879,-0.8186,-5.7393,12.424
55.512232,12.1312,-0.9501,-5.9521,13.546
55.516919,12.576,-1.2241,-5.7039,13.863
55.539111,13.2007,-1.5998,-5.1869,14.273
55.540416,13.7631,-2.392,-4.2079,14.589
55.540994,13.8192,-3.2614,-3.0426,14.521
55.541631,13.3495,-4.2208,-1.9704,14.139
55.542044,12.7342,-4.9746,-1.0514,13.712
55.544762,11.9533,-5.5066,-0.1841,13.162
55.555756,9.6181,-5.7826,0.2958,11.226
55.561048,8.0029,-5.3208,0.4258,9.62
55.565315,6.2329,-4.2371,-0.0015,7.537
55.570718,4.4008,-3.0182,-0.8315,5.401
55.574692,2.5305,-1.8192,-1.825,3.612
55.579556,0.9379,-0.7584,-2.6691,2.929
55.584228,-0.3871,0.1461,-3.5408,3.565
55.589291,-1.4736,0.8915,-4.1237,4.469
55.593708,-2.2011,1.378,-4.2969,5.021
55.598373,-2.6494,1.6512,-4.0434,5.108
55.60606,-2.8389,1.8336,-3.3686,4.772
55.607804,-2.831,1.7772,-2.3734,4.099
55.612402,-2.5446,1.691,-0.9426,3.197
55.616846,-2.2642,1.506,0.6079,2.786
55.638624,-1.9144,1.2295,2.1763,3.148
55.639531,-1.4996,0.9453,3.7798,4.175
55.639878,-1.1881,0.7185,5.2948,5.474
55.640309,-1.0048,0.4879,6.5058,6.601
55.640731,-0.9226,0.2478,7.4042,7.466
55.646078,-1.2968,0.1082,8.2283,8.331
55.650573,-1.638,-0.0321,8.6582,8.812
55.655944,-2.1215,-0.1323,8.5919,8.851
55.66094,-2.7552,-0.1904,8.0395,8.501
55.66435,-3.6259,-0.1448,7.5265,8.356
55.669656,-4.2701,-0.1929,6.7576,7.996
55.675021,-4.8536,-0.169,5.7876,7.555
55.679614,-5.332,-0.1779,4.8438,7.206
55.684567,-5.8476,-0.1762,3.8997,7.031
55.68942,-6.2236,-0.2413,2.9751,6.902
55.694285,-6.4029,-0.3781,2.3002,6.814
55.698415,-6.5532,-0.4385,1.6467,6.771
55.706221,-6.6356,-0.5317,1.1705,6.759
55.707783,-6.5868,-0.6004,0.8817,6.673
55.712647,-6.5095,-0.6101,0.7608,6.582
55.717407,-6.4322,-0.5244,0.7575,6.498
55.739829,-6.2904,-0.4001,0.8993,6.367
55.741103,-6.245,-0.1167,1.0509,6.334
55.74163,-5.9886,0.1624,1.2503,6.12
55.742043,-5.7631,0.4779,1.55,5.987
55.742349,-5.4649,0.8195,1.7253,5.789
55.746339,-5.1962,1.1182,1.7498,5.596
55.751202,-4.9258,1.4047,1.8686,5.452
55.758405,-4.6824,1.6263,1.8716,5.298
55.760855,-4.4248,1.7772,1.7924,5.094
55.765996,-4.4028,1.9147,1.5849,5.056
55.770805,-4.3486,1.8593,1.4274,4.94
55.775178,-3.8731,1.3359,1.3587,4.316
55.780244,-3.2365,0.5915,1.3635,3.562
55.783873,-2.5999,-0.1869,1.4712,2.993
55.788589,-2.1922,-0.9128,1.353,2.733
55.794048,-1.8026,-1.604,1.3904,2.785
55.799467,-1.6076,-2.1648,1.1781,2.943
55.806181,-1.5596,-2.6629,1.0558,3.262
55.80889,-1.5746,-2.9972,0.9172,3.508
55.81299,-1.5903,-3.2004,0.8093,3.664
55.840005,-1.6748,-3.2552,0.4185,3.685
55.840921,-1.7243,-3.2234,0.0207,3.656
55.841446,-1.6783,-3.1381,-0.4874,3.592
55.841903,-1.5532,-2.9288,-1.3251,3.57
55.842286,-0.9865,-2.5705,-3.27,4.275
55.846309,-0.6296,-2.411,-4.1752,4.862
55.850727,-0.2653,-2.3039,-4.7858,5.318
55.857885,0.0824,-2.2526,-4.9695,5.457
55.860576,0.3718,-2.2165,-4.7857,5.287
55.864645,0.5451,-2.1955,-4.2699,4.832
55.87105,0.5918,-2.1007,-3.578,4.191
55.875636,0.5778,-1.9557,-2.7889,3.455
55.880641,0.4618,-1.7829,-2.0341,2.744
55.885916,0.1172,-1.6931,-1.3514,2.169
55.89036,-0.2227,-1.6481,-0.8725,1.878
55.895099,-0.2877,-1.7204,-0.5191,1.82
55.898752,-0.0127,-1.8153,-0.2507,1.833
55.90355,0.3806,-1.9736,0.0629,2.011
55.907946,0.866,-2.1291,0.3964,2.332
55.91307,1.3823,-2.1908,0.4275,2.625
55.92276,2.2592,-2.315,-0.0151,3.235
55.924035,3.5422,-2.2361,-0.5739,4.228
55.928242,4.8447,-1.8318,-0.1912,5.183
55.932023,5.3951,-1.5403,1.8294,5.901
55.955532,5.6682,-1.3628,4.0528,7.1
55.956785,6.2652,-1.2671,4.8707,8.036
55.957508,7.4032,-1.3835,4.7554,8.907
55.958066,8.8434,-1.439,4.9679,10.245
55.958591,10.7602,-0.8825,5.7521,12.233
