time,gFx,gFy,gFz,TgF
0.30334526,0.2436,0.4021,0.8929,1.009
0.306165833,0.2426,0.4084,0.8977,1.016
0.308106875,0.2440,0.4060,0.9002,1.017
0.310584375,0.2406,0.4094,0.9007,1.018
0.312731458,0.2299,0.4065,0.9036,1.017
0.315627968,0.2211,0.4006,0.9041,1.013
0.318109166,0.2050,0.3928,0.9026,1.005
0.320035781,0.1859,0.3840,0.8914,0.988
0.323054791,0.1635,0.3718,0.8797,0.969
0.32592651,0.1342,0.3591,0.8567,0.939
0.328016041,0.1039,0.3415,0.8313,0.905
0.330642187,0.0765,0.3288,0.8074,0.875
0.332736875,0.0468,0.3142,0.7849,0.847
0.342347656,0.0287,0.3039,0.7693,0.828
0.343326458,0.0179,0.2912,0.7537,0.808
0.343724635,0.0126,0.2820,0.7424,0.794
0.344520312,0.0214,0.2746,0.7434,0.793
0.344876302,0.0370,0.2722,0.7483,0.797
0.347033593,0.0599,0.2727,0.7605,0.810
0.349452604,0.0888,0.2702,0.7674,0.818
0.352472552,0.1181,0.2756,0.7771,0.833
0.354355364,0.1478,0.2824,0.7952,0.857
0.357052291,0.1762,0.2903,0.8054,0.874
0.364874427,0.2020,0.3000,0.8152,0.892
0.365676354,0.2270,0.3122,0.8299,0.915
0.366039375,0.2465,0.3176,0.8396,0.931
0.366356666,0.2665,0.3220,0.8587,0.955
0.371103177,0.2826,0.3235,0.8767,0.976
0.372012187,0.2958,0.3205,0.8963,0.997
0.374469531,0.3036,0.3147,0.9202,1.019
0.37698375,0.3070,0.3132,0.9417,1.039
0.379157916,0.3100,0.3034,0.9617,1.055
0.381557239,0.3090,0.2932,0.9798,1.068
0.385569791,0.3017,0.2888,0.9988,1.083
0.386126145,0.2885,0.2868,1.0066,1.086
0.388774427,0.2748,0.2820,1.0125,1.086
0.392165,0.2597,0.2844,1.0184,1.089
0.393680677,0.2455,0.2863,1.0257,1.093
0.396991927,0.2318,0.2873,1.0369,1.101
0.400119635,0.2289,0.2888,1.0477,1.111
0.401548906,0.2216,0.2946,1.0594,1.122
0.403456458,0.2172,0.2966,1.0647,1.126
0.40649677,0.2108,0.2990,1.0740,1.135
0.409314583,0.2089,0.3117,1.0779,1.141
0.410975312,0.2055,0.3142,1.0833,1.147
0.41338052,0.2050,0.3215,1.0882,1.153
0.415618177,0.2016,0.3205,1.1023,1.166
0.419238541,0.2030,0.3269,1.1185,1.183
0.421496093,0.2113,0.3259,1.1336,1.198
0.424728073,0.2147,0.3210,1.1531,1.216
0.426186093,0.2240,0.3166,1.1692,1.232
0.42800151,0.2523,0.3113,1.1815,1.248
0.430335989,0.8584,0.3069,0.9217,1.296
0.433817448,0.4252,0.1970,1.1263,1.220
0.4426325,0.1190,0.1477,1.2645,1.279
0.443724218,0.0292,0.1418,1.2332,1.242
0.444282708,-0.0260,0.1379,1.2000,1.208
0.444743541,-0.0831,0.1457,1.1741,1.186
0.445170573,-0.0157,0.1682,1.1253,1.138
0.447608906,0.2152,0.1691,0.9842,1.022
0.451046198,0.0438,0.1740,1.0623,1.077
0.453456562,-0.0260,0.1941,1.1048,1.122
0.455476718,0.0409,0.2258,1.0584,1.083
0.458806823,0.1298,0.2448,1.0037,1.041
0.462026666,0.0853,0.2697,0.9920,1.032
0.46285802,0.0863,0.2912,0.9705,1.017
0.46582375,0.0966,0.3210,0.9363,0.995
0.468340573,0.0936,0.3440,0.9158,0.983
0.470319791,0.0819,0.3611,0.9114,0.984
0.47275927,0.0692,0.3816,0.8992,0.979
0.4746325,0.0731,0.3923,0.8836,0.970
0.47775052,0.0516,0.4001,0.8723,0.961
0.480122552,0.0673,0.4094,0.8655,0.960
0.481999948,0.0814,0.4226,0.8343,0.939
0.484945156,0.1117,0.4343,0.8010,0.918
0.487429375,0.1425,0.4446,0.7717,0.902
0.489601718,0.1586,0.4455,0.7454,0.883
0.492125573,0.1850,0.4426,0.7371,0.879
0.494086718,0.1962,0.4372,0.7361,0.878
0.49691276,0.2196,0.4216,0.7395,0.879
0.50009802,0.2260,0.4016,0.7478,0.878
0.501707031,0.2396,0.3850,0.7581,0.883
0.504304062,0.2411,0.3606,0.7688,0.883
0.506495729,0.2509,0.3410,0.7840,0.891
0.509807656,0.2577,0.3230,0.7991,0.900
0.511867291,0.2636,0.3034,0.8123,0.906
0.514520468,0.2782,0.2785,0.8299,0.919
0.517501354,0.2802,0.2653,0.8474,0.931
0.519581822,0.2963,0.2473,0.8640,0.946
0.52183026,0.3031,0.2307,0.8714,0.951
0.523872031,0.3090,0.2150,0.8802,0.957
0.527132916,0.3114,0.2019,0.8894,0.964
0.528786093,0.3119,0.1901,0.9002,0.971
0.53229875,0.3124,0.1794,0.9075,0.976
0.534134947,0.3031,0.1745,0.9124,0.977
0.542066406,0.3007,0.1731,0.9163,0.980
0.54289875,0.2856,0.1735,0.9192,0.978
0.543258645,0.2782,0.1745,0.9251,0.982
0.543597552,0.2577,0.1799,0.9290,0.981
0.546145625,0.2440,0.1877,0.9368,0.986
0.54869802,0.2343,0.1911,0.9427,0.990
0.551145781,0.2133,0.2077,0.9480,0.994
0.553090104,0.2035,0.2170,0.9505,0.996
0.555704791,0.1884,0.2317,0.9534,0.999
0.557980052,0.1747,0.2468,0.9568,1.003
0.5618575,0.1561,0.2673,0.9558,1.005
0.562970781,0.1444,0.2834,0.9563,1.008
0.566328906,0.1239,0.3010,0.9578,1.012
0.568370052,0.1049,0.3215,0.9563,1.014
0.570220468,0.0834,0.3381,0.9519,1.014
0.573101822,0.0570,0.3513,0.9475,1.012
0.575093125,0.0433,0.3596,0.9436,1.011
0.577551875,0.0204,0.3635,0.9417,1.010
0.580287708,0.0023,0.3728,0.9348,1.006
0.582311979,-0.0099,0.3747,0.9270,1.000
0.586147708,-0.0128,0.3786,0.9153,0.991
0.588029062,-0.0153,0.3801,0.8997,0.977
0.590003906,-0.0138,0.3801,0.8733,0.953
0.592707239,-0.0201,0.3835,0.8582,0.940
0.594634895,-0.0221,0.3869,0.8401,0.925
0.598138177,-0.0123,0.3850,0.8333,0.918
0.599602447,-0.0074,0.3830,0.8323,0.916
0.602139114,0.0009,0.3777,0.8406,0.922
0.60488151,0.0165,0.3728,0.8538,0.932
0.608049322,0.0375,0.3576,0.8694,0.941
0.610394739,0.0648,0.3459,0.8855,0.953
0.612017239,0.0892,0.3332,0.9051,0.969
0.614633593,0.1098,0.3220,0.9212,0.982
0.617361354,0.1234,0.3073,0.9339,0.991
0.619300625,0.1342,0.2922,0.9427,0.996
0.621697343,0.1371,0.2766,0.9568,1.005
0.625527343,0.1361,0.2527,0.9695,1.011
0.633598333,0.1317,0.2385,0.9847,1.022
0.634482031,0.2094,0.1848,0.5398,0.608
0.634756302,0.1718,0.1740,0.7537,0.792
0.635010416,0.1000,0.1618,1.1541,1.170
0.637571458,0.0966,0.1442,1.1893,1.202
0.640135,-0.0114,0.1418,1.7968,1.802
0.641949895,-0.2428,0.1618,2.9541,2.968
0.644341562,0.0809,0.1584,1.1424,1.156
0.646324947,0.0883,0.1716,1.0457,1.063
0.649589114,0.0888,0.1916,0.9983,1.020
0.653683177,0.0961,0.2136,0.9324,0.961
0.654576458,0.1224,0.2307,0.7727,0.816
0.65659125,0.0888,0.2624,0.8440,0.888
0.658762656,0.0722,0.2873,0.8572,0.907
0.660965729,0.0844,0.3073,0.7942,0.856
0.664235,0.0785,0.3264,0.7381,0.811
0.666979635,0.0052,0.3445,0.7971,0.868
0.668686614,-0.0446,0.3689,1.0950,1.156
0.671405625,-0.0167,0.3733,0.8675,0.945
0.67447427,0.0043,0.3645,0.5974,0.700
0.676037291,-0.0084,0.3694,0.7141,0.804
0.678202239,-0.0499,0.3503,0.8386,0.910
0.681452656,-0.0949,0.3362,1.0535,1.110
0.684354635,-0.0646,0.3186,0.9866,1.039
0.686295364,0.0223,0.2409,0.7874,0.824
0.688163593,0.0673,0.1892,0.7874,0.813
0.69158401,0.0267,0.2570,1.0486,1.080
0.693881093,0.0214,0.2898,1.1868,1.222
0.696119739,0.0888,0.2619,1.0218,1.059
0.697729895,0.1322,0.2463,0.8885,0.931
0.70108875,0.1273,0.2610,1.0105,1.051
0.702667447,0.1425,0.2575,1.0887,1.128
0.705793854,0.1962,0.2443,0.9861,1.035
0.708473489,0.2157,0.2400,0.9749,1.027
0.710727812,0.2108,0.2370,1.0520,1.099
0.713300416,0.2406,0.2238,1.0159,1.068
0.715390156,0.2509,0.2199,1.0179,1.071
0.719553177,0.2426,0.2404,1.0325,1.088
0.72043776,0.1977,0.2580,1.1189,1.165
0.723890781,0.1972,0.2463,1.0823,1.127
0.724910833,0.1894,0.2390,1.0354,1.079
0.727297447,0.1684,0.2273,1.0135,1.052
0.729401197,0.1561,0.2194,0.9744,1.011
0.731957291,0.1327,0.2141,0.9739,1.006
0.737290468,0.1244,0.2136,0.9705,1.001
0.738066927,0.1190,0.2092,0.9139,0.945
0.739373229,0.1146,0.2077,0.8802,0.912
0.74184526,0.1019,0.2092,0.8904,0.920
0.748139843,0.0966,0.2043,0.8792,0.908
0.748913802,0.0902,0.2087,0.8811,0.910
0.749416093,0.0765,0.2116,0.8855,0.914
0.755674479,0.0555,0.2116,0.8782,0.905
0.756425052,0.0399,0.2121,0.8699,0.896
0.756680937,0.0287,0.2180,0.8665,0.894
0.760790104,0.0165,0.2194,0.8694,0.897
0.761354427,-0.0089,0.2180,0.8684,0.895
0.764968645,-0.0343,0.2204,0.8704,0.899
0.766140364,-0.0426,0.2165,0.8596,0.888
0.768930833,0.0106,0.2082,0.8054,0.832
0.771343645,0.0189,0.1833,0.7600,0.782
0.774860729,0.0072,0.1794,0.7302,0.752
0.776371927,-0.0114,0.1926,0.7053,0.731
0.77862302,-0.0563,0.2297,0.7449,0.782
0.782020468,-0.0919,0.2653,0.7200,0.773
0.784569687,-0.1105,0.2888,0.7337,0.796
0.786547916,-0.1344,0.3073,0.7620,0.833
0.78923302,-0.1588,0.3269,0.8010,0.880
0.791565937,-0.1784,0.3537,0.8684,0.955
0.79338651,-0.1881,0.3733,0.8943,0.987
0.795722187,-0.1945,0.3801,0.9295,1.023
0.798938177,-0.2228,0.3503,0.9573,1.043
0.800898906,-0.2145,0.3591,0.9593,1.046
0.803605312,-0.1940,0.3757,1.0018,1.087
0.805687499,-0.1627,0.3865,1.0320,1.114
0.808510364,-0.1251,0.4006,1.0696,1.149
0.810427447,-0.0822,0.4118,1.0994,1.177
0.813810677,-0.0236,0.4201,1.1077,1.185
0.816797499,0.0316,0.4197,1.1004,1.178
0.818569427,0.0712,0.4123,1.0955,1.173
0.82547526,0.0834,0.3962,1.0823,1.156
0.826524635,0.0848,0.3420,1.0413,1.099
