time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.359357,-0.0591,-0.0463,-0.1319,0.152
20.370932,-0.0176,-0.0663,-0.1728,0.186
20.371584,0.0279,-0.0567,-0.2066,0.216
20.37378,0.0498,-0.0335,-0.2463,0.254
20.378657,0.0983,-0.027,-0.2741,0.292
20.385933,0.1322,0.0176,-0.2849,0.315
20.392367,0.1757,0.0548,-0.2529,0.313
20.393821,0.1949,0.1184,-0.2105,0.31
20.397383,0.212,0.1571,-0.1549,0.306
20.412445,0.1742,0.1924,-0.0764,0.271
20.413274,0.1672,0.2064,-0.0002,0.266
20.413682,0.1242,0.2223,0.0588,0.261
20.416987,0.0955,0.2185,0.1286,0.271
20.421021,0.0565,0.2105,0.1715,0.277
20.425945,0.0016,0.1902,0.1916,0.27
20.430684,-0.0273,0.1625,0.1882,0.25
20.435329,-0.0657,0.1354,0.1397,0.205
20.439972,-0.0228,0.1358,0.0647,0.152
20.444662,-0.0491,0.0807,-0.0093,0.095
20.449852,-0.0394,0.0421,-0.1019,0.117
20.454366,-0.0441,0.0064,-0.1892,0.194
20.458961,-0.0295,-0.0075,-0.2275,0.23
20.463735,-0.0028,-0.0094,-0.282,0.282
20.468762,0.0429,-0.0137,-0.2937,0.297
20.473341,0.0432,0.008,-0.2787,0.282
20.481525,0.0749,0.0009,-0.2208,0.233
20.493403,0.0557,0.0363,-0.1751,0.187
20.494447,0.0535,0.0429,-0.1202,0.138
20.495024,0.0369,0.0565,-0.0401,0.079
20.497392,0.0536,0.096,0.0201,0.112
20.502318,0.0511,0.0995,0.1032,0.152
20.507132,0.0485,0.0935,0.1474,0.181
20.511652,0.0292,0.0757,0.1482,0.169
20.517606,0.0003,0.0724,0.1278,0.147
20.521466,-0.0405,0.0432,0.0885,0.106
20.526033,-0.0596,0.0412,0.0169,0.074
20.531888,-0.0644,0.0225,-0.0524,0.086
20.535936,-0.0522,-0.0226,-0.1393,0.15
20.545344,0.0652,-0.0439,-0.2226,0.236
20.549972,0.1184,-0.0506,-0.2491,0.28
20.554749,0.1258,-0.0512,-0.2429,0.278
20.559418,0.1237,-0.04,-0.248,0.28
20.566702,0.1098,-0.016,-0.254,0.277
20.569111,0.0523,0.0054,-0.2275,0.234
20.573884,0.029,0.0051,-0.2073,0.209
20.578733,-0.0018,0.031,-0.1782,0.181
20.584857,-0.0205,0.041,-0.1217,0.13
20.58827,-0.0342,0.0642,-0.0822,0.11
20.592723,-0.0195,0.0552,-0.0646,0.087
20.616493,-0.0123,0.0827,-0.0589,0.102
20.617286,-0.014,0.0821,-0.0968,0.128
20.617688,0.0007,0.0873,-0.1099,0.14
20.618077,0.0251,0.1093,-0.1515,0.189
20.618567,0.0518,0.1339,-0.181,0.231
20.621561,0.0667,0.1516,-0.2126,0.27
20.62617,0.0794,0.1788,-0.2084,0.286
20.63178,0.1014,0.2036,-0.1877,0.295
20.635843,0.1091,0.212,-0.1647,0.29
20.64045,0.1047,0.2508,-0.0991,0.289
20.64519,0.1169,0.2773,-0.0555,0.306
20.650938,0.1123,0.2915,0.0038,0.312
20.654823,0.1053,0.265,0.0029,0.285
20.659603,0.0791,0.2642,0.0373,0.278
20.66802,0.0645,0.2419,0.005,0.25
20.670362,0.0477,0.227,-0.0258,0.233
20.673875,0.0432,0.1898,-0.0711,0.207
20.679816,0.0602,0.1774,-0.0957,0.21
20.691464,0.0675,0.1368,-0.1109,0.189
20.692327,0.0824,0.1275,-0.1164,0.191
20.693555,0.0897,0.1182,-0.1053,0.182
20.698955,0.1067,0.1065,-0.1061,0.184
20.703527,0.0973,0.0853,-0.0854,0.155
20.70849,0.0732,0.0829,-0.091,0.143
20.71261,0.059,0.0709,-0.0918,0.13
20.719315,0.0544,0.0637,-0.0738,0.112
20.722373,0.0402,0.0471,-0.0606,0.087
20.728067,0.0236,0.04,-0.0783,0.091
20.732635,0.0309,0.0283,-0.0818,0.092
20.736566,0.031,0.0232,-0.043,0.058
20.741866,0.0191,0.0337,-0.0421,0.057
20.745864,0.0168,0.0269,-0.0318,0.045
20.751176,0.0241,0.0203,-0.026,0.041
20.756166,0.0315,0.0351,-0.0272,0.054
20.760175,0.0412,0.031,-0.0233,0.057
20.769321,0.0462,0.0435,-0.012,0.065
20.770616,0.0632,0.037,-0.0171,0.075
20.775614,0.0779,0.0329,-0.0365,0.092
20.779522,0.095,0.0136,-0.0457,0.106
20.797589,0.1147,0.0178,-0.0313,0.12
20.798696,0.1175,-0.0148,-0.067,0.136
20.79923,0.1079,-0.0195,-0.0641,0.127
20.799749,0.0941,-0.021,-0.0572,0.112
20.804376,0.0896,-0.0279,-0.0571,0.11
20.807906,0.037,-0.0465,-0.0758,0.096
20.812562,0.035,-0.039,-0.0563,0.077
20.820492,-0.0101,-0.0244,-0.0698,0.075
20.822564,-0.0145,-0.0101,-0.0715,0.074
20.82742,-0.0238,0.0017,-0.0639,0.068
20.832238,-0.0309,0.004,-0.0607,0.068
20.837078,-0.0162,-0.0009,-0.0509,0.053
20.842022,-0.0397,0.0204,-0.033,0.056
20.846198,-0.0444,0.0132,-0.0075,0.047
20.853261,-0.0418,0.0511,0.0274,0.071
20.855862,-0.0704,0.0533,0.031,0.094
20.86017,-0.0799,0.0627,0.0488,0.113
20.868925,-0.0967,0.1049,0.0722,0.16
20.871306,-0.0869,0.1123,0.0763,0.161
20.875927,-0.0846,0.1168,0.0763,0.163
20.879685,-0.087,0.1285,0.0806,0.175
20.90007,-0.0416,0.1448,0.0537,0.16
20.901094,-0.0083,0.1606,0.0315,0.164
20.901578,0.0276,0.1668,-0.0051,0.169
20.901979,0.0706,0.1735,-0.0126,0.188
20.905468,0.102,0.1591,-0.0581,0.198
20.908301,0.1283,0.1451,-0.0462,0.199
20.912767,0.1523,0.1548,-0.0745,0.23
20.917747,0.1524,0.1502,-0.069,0.225
20.922807,0.1621,0.1289,-0.0726,0.219
20.927534,0.1455,0.1502,-0.0522,0.216
20.934257,0.1289,0.1118,-0.0294,0.173
20.936825,0.0856,0.1043,-0.0139,0.136
20.941667,0.0593,0.0823,0.0226,0.104
20.947323,0.0354,0.0769,0.0682,0.109
20.951953,-0.0221,0.0552,0.0775,0.098
20.956817,-0.0437,0.0433,0.0771,0.099
20.97978,-0.0485,0.0215,0.0621,0.082
20.981114,-0.027,0.0279,0.0091,0.04
20.981753,-0.0031,0.0112,0.0139,0.018
20.982372,0.028,0.0183,-0.0196,0.039
21.001592,0.0734,0.007,-0.0478,0.088
21.00271,0.0953,0.0367,-0.0597,0.118
21.003277,0.0954,0.0186,-0.0689,0.119
21.003714,0.1075,0.0362,-0.0826,0.14
21.004147,0.1052,0.0439,-0.0414,0.121
21.008289,0.1077,0.0349,-0.0217,0.115
21.012989,0.103,0.0518,-0.009,0.116
21.021235,0.1126,0.0541,0.0302,0.129
21.023417,0.1078,0.0657,0.0688,0.144
21.02793,0.1055,0.0628,0.0811,0.147
21.034497,0.1031,0.0715,0.1054,0.164
21.038723,0.0788,0.0752,0.1081,0.153
21.041916,0.0812,0.0597,0.1107,0.15
21.049237,0.0716,0.0561,0.1179,0.149
21.051979,0.0571,0.0364,0.1092,0.129
21.056547,0.0547,0.0087,0.0909,0.106
21.061393,0.0594,0.0031,0.0644,0.088
21.066234,0.057,-0.0095,0.064,0.086
21.070814,0.0665,-0.0124,0.0425,0.08
21.075816,0.076,-0.0152,0.0709,0.105
21.080276,0.0664,-0.0178,0.0636,0.094
21.086821,0.0593,-0.018,0.066,0.091
21.090195,0.0568,-0.0203,0.0897,0.108
21.095194,0.0305,-0.0225,0.075,0.084
21.110813,0.0352,-0.0104,0.0528,0.064
21.111475,0.0256,-0.015,0.0385,0.049
21.111748,0.0496,-0.0288,0.0484,0.075
21.113559,0.0592,-0.0306,0.0341,0.075
21.119681,0.0907,-0.018,0.0152,0.094
21.123229,0.0762,-0.0246,0.0135,0.081
21.127909,0.0763,-0.0215,0.0189,0.081
21.134221,0.0692,-0.0112,0.0077,0.071
21.137221,0.0526,-0.008,0.0013,0.053
21.142176,0.0097,0.0048,-0.0239,0.026
21.147508,0.0218,0.0151,-0.042,0.05
21.152098,0.0148,0.0232,-0.0434,0.051
21.156751,0.0484,0.0313,-0.0236,0.062
21.161347,0.0294,0.0513,-0.0301,0.066
21.167413,0.0463,0.0782,-0.0506,0.104
21.170912,0.0272,0.0764,-0.0282,0.086
21.175479,0.0178,0.1027,-0.0058,0.104
21.180104,0.0059,0.0979,0.0045,0.098
21.185469,-0.0275,0.1218,0.0266,0.128
21.190428,-0.0084,0.1358,0.0438,0.143
21.195546,-0.0276,0.1378,0.072,0.158
21.211155,-0.0349,0.128,0.102,0.167
21.212051,-0.0447,0.1314,0.1057,0.175
21.212368,-0.0162,0.1248,0.1175,0.172
21.214575,-0.0237,0.1266,0.1223,0.178
21.219252,-0.0383,0.13,0.1163,0.179
21.22384,-0.0172,0.102,0.0934,0.139
21.228361,-0.0079,0.0969,0.0788,0.125
21.232901,0.0301,0.0776,0.0619,0.104
21.238027,0.049,0.0754,0.0311,0.095
21.242916,0.1041,0.0638,-0.0021,0.122
21.247366,0.116,0.0383,-0.051,0.132
21.251897,0.1423,0.0249,-0.0685,0.16
21.256847,0.1303,0.0117,-0.0997,0.165
21.261465,0.1352,0.0175,-0.109,0.175
21.266634,0.1066,0.0163,-0.1321,0.171
21.270956,0.0996,0.0161,-0.1239,0.16
21.27612,0.0732,0.0089,-0.1226,0.143
21.280476,0.0471,0.0219,-0.1235,0.134
21.285534,0.0328,0.0192,-0.0984,0.106
21.291506,0.0307,0.0262,-0.0686,0.08
21.295281,0.0236,0.0271,-0.0276,0.045
21.309227,0.0356,0.0374,-0.0226,0.056
21.310399,0.0332,0.0406,0.0129,0.054
21.310925,0.0451,0.0531,0.0317,0.077
21.31475,0.0713,0.0632,0.0333,0.101
21.319201,0.0497,0.0471,0.0465,0.083
21.324558,0.0783,0.0571,0.0524,0.11
21.328265,0.0805,0.067,0.0675,0.125
21.3342,0.0659,0.0695,0.0705,0.119
21.338984,0.049,0.0625,0.0711,0.107
21.342754,0.056,0.0744,0.0551,0.108
21.347695,0.063,0.0806,0.0851,0.133
21.352357,0.0459,0.0812,0.0823,0.124
21.357529,0.0433,0.0808,0.0568,0.108
21.361638,0.0264,0.0827,0.0647,0.108
21.36788,0.019,0.0634,0.0439,0.079
21.371779,0.0356,0.0751,0.0424,0.093
21.376427,0.0378,0.0608,0.0174,0.074
21.386227,0.0832,0.0612,0.0263,0.107
21.392428,0.0665,0.0449,0.0282,0.085
21.395825,0.0353,0.0477,0.0277,0.065
21.412092,0.0113,0.0446,0.0319,0.056
21.413111,0.0615,0.034,0.0529,0.088
21.413545,0.0519,0.0438,0.0615,0.092
21.414886,0.0302,0.0297,0.0695,0.081
21.423467,0.0203,0.0346,0.0865,0.095
21.424393,0.0297,0.0443,0.0868,0.102
21.429407,0.0319,0.0421,0.0588,0.079
21.433467,0.0485,0.0557,0.0557,0.092
21.438682,0.0483,0.0709,0.0436,0.096
21.443591,0.0721,0.064,-0.0076,0.097
21.447911,0.0816,0.0832,-0.0301,0.12
21.453176,0.1106,0.0881,-0.0615,0.154
21.457802,0.1202,0.0707,-0.0682,0.155
21.461913,0.1322,0.0672,-0.0783,0.168
21.469512,0.125,0.0697,-0.059,0.155
21.471935,0.1394,0.0389,-0.0635,0.158
21.476731,0.137,0.0461,-0.0418,0.15
21.480823,0.1059,0.0195,-0.0104,0.108
21.498239,0.1035,0.0128,-0.0056,0.104
21.499278,0.0844,0.015,-0.0033,0.086
21.499748,0.0793,0.0314,-0.0053,0.085
21.500546,0.0577,0.0405,0.016,0.072
21.505297,0.0481,0.0587,0.0206,0.079
21.509649,0.0528,0.0674,0.0251,0.089
21.514237,0.0528,0.0711,0.0177,0.09
21.522621,0.0527,0.0677,0.0271,0.09
21.523975,0.043,0.0787,0.0196,0.092
21.528926,0.0382,0.082,0.041,0.099
21.533845,0.0166,0.0878,0.0098,0.09
21.53867,0.0405,0.1006,0.0009,0.109
21.543371,-0.0002,0.0945,0.0127,0.095
21.549255,0.0165,0.0881,0.0325,0.095
21.552604,-0.005,0.0938,0.0065,0.094
21.557662,0.0093,0.097,-0.0077,0.098
21.562154,0.0332,0.0981,-0.0265,0.107
21.566999,0.0357,0.104,-0.0282,0.114
21.571901,0.0261,0.105,-0.0586,0.123
21.576402,0.0958,0.1112,-0.0841,0.169
21.585593,0.1127,0.1055,-0.0994,0.184
21.586652,0.1128,0.1234,-0.0889,0.189
21.592866,0.1128,0.1099,-0.0926,0.183
21.596532,0.0985,0.1183,-0.0823,0.175
21.609622,0.0841,0.1064,-0.0797,0.157
21.610812,0.0575,0.1242,-0.0576,0.148
21.611275,0.0525,0.1147,-0.0274,0.129
21.615947,0.0499,0.1225,0.0126,0.133
21.620003,0.0282,0.1231,0.0661,0.143
21.624659,0.047,0.1357,0.0954,0.172
21.629551,0.0587,0.1295,0.1054,0.177
21.63989,0.0394,0.1328,0.0945,0.168
21.64514,0.0104,0.1337,0.0977,0.166
21.649262,0.0174,0.1432,0.0843,0.167
21.652983,0.0268,0.1277,0.0712,0.149
21.658312,0.0218,0.112,0.0582,0.128
21.662874,0.024,0.0893,0.0474,0.104
21.667148,0.0669,0.0552,0.0437,0.097
21.672132,0.0788,0.0427,0.036,0.097
21.676731,0.0761,0.0181,0.0474,0.091
21.68616,0.0881,-0.0109,0.0503,0.102
21.68887,0.0926,-0.0326,0.0766,0.125
21.692671,0.0705,-0.0279,0.0957,0.122
21.696635,0.0583,-0.0564,0.1031,0.131
21.712126,0.0486,-0.0581,0.0876,0.116
21.713123,0.0222,-0.0644,0.0604,0.091
21.718211,0.0291,-0.0908,0.0408,0.104
21.719317,0.0099,-0.0965,0.0378,0.104
21.723437,0.0075,-0.1095,0.0156,0.111
21.725743,0.0099,-0.1271,0.0126,0.128
21.732821,0.0291,-0.1352,0.0051,0.138
21.734202,0.0339,-0.1408,-0.007,0.145
21.738949,0.0388,-0.1724,-0.0046,0.177
21.743652,0.0102,-0.1517,0.0078,0.152
21.749414,0.0438,-0.1479,0.0297,0.157
21.753339,0.075,-0.1493,0.0063,0.167
21.758491,0.0439,-0.1081,0.002,0.117
21.763272,0.0536,-0.1387,0.0288,0.151
21.76961,0.0416,-0.1338,0.0289,0.143
21.772636,0.0511,-0.1101,0.0356,0.126
21.777102,0.0343,-0.0841,0.0398,0.099
21.786377,0.0533,-0.0867,0.0747,0.126
21.787444,0.0699,-0.0324,0.0834,0.114
21.792742,0.0988,-0.0306,0.1229,0.161
21.795985,0.1202,-0.0192,0.148,0.192
21.814052,0.1463,0.0023,0.1727,0.226
21.81537,0.139,0.0254,0.1692,0.22
21.815917,0.1533,0.0361,0.1594,0.224
21.8164,0.1651,0.0642,0.1199,0.214
21.822957,0.1317,0.0793,0.0971,0.182
21.825011,0.1148,0.088,0.089,0.17
21.829707,0.1053,0.0953,0.0858,0.166
21.83443,0.0762,0.1101,0.0907,0.162
21.839975,0.0569,0.1172,0.0974,0.163
21.843719,0.0568,0.1125,0.1133,0.169
21.849332,0.0277,0.1073,0.1426,0.181
21.854442,0.0442,0.1024,0.174,0.207
21.858689,0.0271,0.0655,0.1736,0.188
21.863675,0.0243,0.0623,0.1923,0.204
21.867879,0.0143,0.052,0.2156,0.222
21.872255,-0.0146,0.0616,0.2259,0.235
21.876982,-0.0292,0.0651,0.2026,0.215
21.885422,-0.0127,0.0497,0.177,0.184
21.887196,-0.0153,0.0465,0.1374,0.146
21.891637,0.0109,0.022,0.1239,0.126
21.89609,-0.0035,0.0052,0.0683,0.069
21.909036,0.0204,-0.0209,0.0248,0.038
21.910921,0.0301,-0.0157,-0.0144,0.037
21.918046,0.0326,-0.032,-0.023,0.051
21.920366,0.035,-0.0269,-0.0086,0.045
21.925192,0.04,-0.0265,-0.0145,0.05
21.930228,0.0448,-0.0192,0.0072,0.049
21.934624,0.0448,-0.0166,0.0215,0.052
21.939819,0.0447,-0.0069,0.0427,0.062
21.944199,0.0351,-0.0091,0.0684,0.077
21.951483,0.0422,0.0219,0.0773,0.091
21.953621,0.0493,0.0478,0.0862,0.11
21.958409,0.0588,0.0522,0.1021,0.129
21.963091,0.073,0.0682,0.1033,0.144
21.967958,0.0609,0.0938,0.1006,0.15
21.972877,0.0755,0.1238,0.0976,0.175
21.977265,0.0679,0.1248,0.1158,0.183
21.985415,0.0701,0.1352,0.1124,0.189
21.990418,0.0675,0.1383,0.1184,0.194
21.991893,0.0673,0.1295,0.1217,0.19
21.99647,0.0575,0.128,0.1202,0.185
22.011276,0.0597,0.1118,0.1088,0.167
22.012244,0.0499,0.0889,0.093,0.138
22.012732,0.0426,0.0925,0.0848,0.133
22.016301,0.0448,0.0747,0.0695,0.111
22.021518,0.0495,0.0806,0.0596,0.112
22.025192,0.0471,0.0535,0.0545,0.09
22.030492,0.0518,0.0553,0.0329,0.083
22.038297,0.0279,0.0522,0.0092,0.06
22.040099,0.0232,0.0373,-0.0142,0.046
22.045405,0.0352,0.0393,-0.0303,0.061
22.051454,0.0185,0.0365,-0.0369,0.055
22.05475,0.0329,0.0243,-0.0387,0.056
22.059214,0.0305,0.0549,-0.0145,0.064
22.063452,0.0353,0.0474,0.007,0.059
22.069788,0.0257,0.08,0.0306,0.089
22.073186,0.0256,0.0581,0.0281,0.069
22.077568,0.0184,0.0741,0.0256,0.081
22.085607,0.0135,0.0874,0.049,0.101
22.087343,0.0349,0.1004,0.072,0.128
22.092821,0.042,0.095,0.0808,0.132
22.096749,0.0275,0.0986,0.0654,0.122
22.108698,0.0106,0.0855,0.0525,0.101
22.109466,0.0081,0.1056,0.0562,0.12
22.11168,0.0175,0.0994,0.048,0.112
22.116344,0.0149,0.0934,0.0589,0.111
22.122157,0.0268,0.0781,0.0578,0.101
22.12527,0.0577,0.0845,0.0472,0.113
22.130759,0.06,0.0671,0.07,0.114
22.135172,0.0647,0.0617,0.0451,0.1
22.140069,0.084,0.0683,0.0323,0.113
22.1453,0.1007,0.0534,0.0177,0.115
22.14987,0.1102,0.0719,0.0219,0.133
22.154217,0.1293,0.05,0.0332,0.143
22.159757,0.146,0.0306,0.0114,0.15
22.163595,0.1316,0.0421,0.0279,0.141
22.168659,0.1124,0.044,0.0255,0.123
22.17333,0.1124,0.0315,0.035,0.122
22.177958,0.0812,0.0216,0.0416,0.094
22.186045,0.0378,0.0304,0.0634,0.08
22.18869,0.033,0.0179,0.0799,0.088
22.192384,0.0042,0.0011,0.0669,0.067
22.196973,-0.0556,0.0219,0.0699,0.092
22.209058,-0.0676,0.0123,0.0645,0.094
22.209797,-0.0652,0.0001,0.0459,0.08
22.211568,-0.0485,-0.0187,0.0527,0.074
22.21739,-0.0269,-0.0088,0.0428,0.051
22.226314,0.0858,0.0197,0.0233,0.091
22.231101,0.1145,0.0085,-0.0148,0.116
22.235182,0.1385,0.0468,-0.0048,0.146
22.241019,0.1218,0.0489,0.0099,0.132
22.246378,0.117,0.0558,0.0056,0.13
22.24946,0.0883,0.079,-0.0088,0.119
22.254314,0.0593,0.0854,-0.0082,0.104
22.259751,0.057,0.0965,0.0093,0.112
22.263817,0.0569,0.0765,0.047,0.106
22.269239,0.0449,0.0662,0.071,0.107
22.274219,0.0329,0.0511,0.0775,0.098
22.278373,0.0232,0.0527,0.0437,0.072
22.285614,0.016,0.0613,0.0529,0.083
22.287929,0.0303,0.0558,0.0238,0.068
22.292724,0.028,0.067,0.0247,0.077
22.297726,0.0328,0.071,0.0251,0.082
22.315669,0.0376,0.056,0.0277,0.073
22.316756,0.0183,0.0623,0.0344,0.073
22.317238,0.0207,0.0591,0.0489,0.079
22.31769,0.011,0.0698,0.0623,0.094
22.321822,0.0252,0.0546,0.0636,0.088
22.326166,0.0059,0.0679,0.0767,0.103
22.330597,0.0201,0.0788,0.0635,0.103
22.338759,0.0248,0.0637,0.0365,0.078
22.34034,0.0654,0.0751,0.0502,0.111
22.347476,0.0824,0.0342,0.0307,0.094
22.349748,0.0872,0.0554,0.0091,0.104
22.35513,0.0872,0.055,0.0019,0.103
22.359772,0.0991,0.0521,0.0091,0.112
22.364148,0.0728,0.0469,0.0257,0.09
22.369112,0.0847,0.0391,0.0518,0.107
22.373987,0.0628,0.0338,0.0538,0.089
22.378513,0.0579,0.0357,0.0748,0.101
22.385506,0.0363,0.0376,0.0974,0.111
22.388588,0.0313,0.0463,0.1273,0.139
22.392934,0.0192,0.0644,0.1018,0.122
22.397445,0.0023,0.0494,0.1344,0.143
22.420761,-0.0002,0.0558,0.1024,0.117
22.421855,-0.0147,0.0575,0.0941,0.111
22.422459,-0.0075,0.0475,0.0725,0.087
22.422866,0.0235,0.0517,0.0646,0.086
22.423283,0.0186,0.0347,0.0495,0.063
22.426731,0.0569,0.0415,0.0205,0.073
22.431,0.0787,0.034,0.0274,0.09
22.435706,0.0954,0.0336,0.013,0.102
22.44067,0.0834,0.0261,0.0059,0.088
22.445801,0.081,0.0257,0.0109,0.086
22.449971,0.0738,0.0373,0.0131,0.084
22.45533,0.0811,0.0318,0.0188,0.089
22.459455,0.0641,0.0313,0.0265,0.076
22.464621,0.0474,0.0309,0.0364,0.067
22.469192,0.0257,0.0493,0.0571,0.08
22.478934,-0.015,0.0463,0.0789,0.093
22.485559,-0.027,0.0458,0.1115,0.124
22.488798,-0.0104,0.0429,0.1152,0.123
22.492901,-0.001,0.0662,0.1235,0.14
22.497533,0.0156,0.0652,0.1053,0.125
22.513432,0.0394,0.0763,0.1136,0.142
22.514457,0.0707,0.0589,0.0936,0.131
22.514906,0.073,0.0582,0.0761,0.12
22.518736,0.0825,0.0432,0.0707,0.117
22.521425,0.1063,0.0214,0.0771,0.133
22.527735,0.1182,0.0207,0.0578,0.133
22.531463,0.1254,0.0058,0.0718,0.145
22.537423,0.1229,-0.0303,0.0572,0.139
22.540584,0.1253,-0.0134,0.0566,0.138
22.547429,0.099,-0.0309,0.0714,0.126
22.549785,0.0078,-0.0097,0.043,0.045
22.55443,0.0318,-0.0172,0.07,0.079
22.559252,0.0247,-0.0294,0.054,0.066
22.564023,-0.004,-0.046,0.0354,0.058
22.568759,-0.004,-0.0388,0.0404,0.056
22.573615,-0.0279,-0.0265,0.0352,0.052
22.57831,-0.0063,-0.006,0.0532,0.054
22.585082,0.02,-0.0185,0.0463,0.054
22.58803,0.0272,-0.0236,0.0793,0.087
22.592704,0.0486,-0.0358,0.0903,0.109
22.597809,0.087,-0.0194,0.1083,0.14
22.610222,0.1037,-0.0245,0.1072,0.151
22.612282,0.1203,0.0013,0.1134,0.165
22.612581,0.1082,-0.0015,0.1292,0.169
22.618395,0.1177,0.0076,0.133,0.178
22.62389,0.1344,0.0119,0.092,0.163
22.626362,0.1487,0.035,0.1249,0.197
22.632011,0.1271,0.0224,0.1147,0.173
22.636067,0.1414,0.0241,0.0739,0.161
22.640429,0.1318,0.014,0.1023,0.167
22.645595,0.17,0.0111,0.1165,0.206
22.65153,0.1676,0.0248,0.1212,0.208
22.655277,0.1867,0.0242,0.1166,0.221
22.659973,0.2131,0.0021,0.1264,0.248
22.665247,0.2323,-0.0056,0.1365,0.269
22.669354,0.2275,-0.0325,0.168,0.285
22.674193,0.2467,-0.0498,0.1831,0.311
22.679109,0.2587,-0.0744,0.2007,0.336
22.686832,0.2801,-0.1048,0.211,0.366
22.688328,0.2824,-0.1589,0.2118,0.387
22.693853,0.3165,-0.2008,0.2287,0.439
22.701589,0.3167,-0.2351,0.2328,0.458
22.703879,0.3408,-0.2575,0.2514,0.496
22.707065,0.3649,-0.28,0.275,0.536
22.712643,0.3842,-0.3003,0.3084,0.577
22.729594,0.4084,-0.316,0.3395,0.618
22.730471,0.4158,-0.3152,0.3734,0.642
22.731137,0.4425,-0.3433,0.3745,0.674
22.731628,0.4667,-0.3357,0.4166,0.71
22.736076,0.4474,-0.353,0.4378,0.719
22.74561,0.5011,-0.3953,0.4812,0.799
22.751802,0.5041,-0.417,0.4923,0.819
22.755237,0.4976,-0.4768,0.5212,0.864
22.760264,0.5189,-0.4958,0.5326,0.894
22.766059,0.4946,-0.5516,0.5575,0.927
22.769305,0.4692,-0.5924,0.5833,0.955
22.774282,0.4439,-0.6449,0.5642,0.965
22.779044,0.4196,-0.684,0.5964,1
22.784712,0.348,-0.716,0.6421,1.023
